Date,Open*,High,Low,Close**,Volume,Market Cap
6-Nov-20,"$15,579.73 ","$15,903.44 ","$15,226.84 ","$15,565.88 ","$39,837,841,971 ","$288,526,920,960 "
5-Nov-20,"$14,133.73 ","$15,706.40 ","$14,102.09 ","$15,579.85 ","$40,856,321,439 ","$288,771,509,681 "
4-Nov-20,"$13,950.49 ","$14,218.77 ","$13,580.47 ","$14,133.71 ","$35,116,364,962 ","$261,954,213,176 "
3-Nov-20,"$13,550.45 ","$13,984.98 ","$13,325.44 ","$13,950.30 ","$29,869,951,617 ","$258,541,441,764 "
2-Nov-20,"$13,737.03 ","$13,808.32 ","$13,243.16 ","$13,550.49 ","$30,771,455,468 ","$251,119,864,445 "
1-Nov-20,"$13,780.99 ","$13,862.03 ","$13,628.38 ","$13,737.11 ","$24,453,857,900 ","$254,569,759,063 "
31-Oct-20,"$13,546.53 ","$14,028.21 ","$13,457.53 ","$13,780.99 ","$30,306,464,719 ","$255,372,071,116 "
30-Oct-20,"$13,437.87 ","$13,651.52 ","$13,136.20 ","$13,546.52 ","$30,581,485,201 ","$251,018,154,920 "
29-Oct-20,"$13,271.30 ","$13,612.05 ","$12,980.06 ","$13,437.88 ","$56,499,499,598 ","$248,995,322,466 "
28-Oct-20,"$13,654.21 ","$13,837.70 ","$12,932.25 ","$13,271.29 ","$35,867,318,895 ","$245,899,824,465 "
27-Oct-20,"$13,075.24 ","$13,759.67 ","$13,060.84 ","$13,654.22 ","$33,749,878,156 ","$252,985,946,390 "
26-Oct-20,"$13,031.20 ","$13,225.30 ","$12,822.38 ","$13,075.25 ","$29,461,458,313 ","$242,250,997,936 "
25-Oct-20,"$13,108.06 ","$13,329.18 ","$12,910.06 ","$13,031.17 ","$24,406,920,575 ","$241,425,217,440 "
24-Oct-20,"$12,931.57 ","$13,145.07 ","$12,885.75 ","$13,108.06 ","$24,542,317,940 ","$242,839,876,186 "
23-Oct-20,"$12,971.55 ","$13,015.96 ","$12,752.65 ","$12,931.54 ","$28,974,975,003 ","$239,557,562,148 "
22-Oct-20,"$12,801.64 ","$13,161.59 ","$12,717.09 ","$12,965.89 ","$34,729,759,598 ","$240,166,387,522 "
21-Oct-20,"$11,913.08 ","$13,184.57 ","$11,900.93 ","$12,823.69 ","$43,414,712,626 ","$237,532,386,963 "
20-Oct-20,"$11,745.97 ","$11,999.92 ","$11,681.48 ","$11,916.34 ","$30,915,821,592 ","$220,721,282,865 "
19-Oct-20,"$11,495.04 ","$11,799.09 ","$11,408.29 ","$11,742.04 ","$23,860,769,928 ","$217,482,407,293 "
18-Oct-20,"$11,355.98 ","$11,483.36 ","$11,347.58 ","$11,483.36 ","$18,283,314,340 ","$212,682,581,771 "
17-Oct-20,"$11,322.12 ","$11,386.26 ","$11,285.35 ","$11,358.10 ","$19,130,430,174 ","$210,353,665,235 "
16-Oct-20,"$11,502.83 ","$11,540.06 ","$11,223.01 ","$11,322.12 ","$25,635,480,772 ","$209,676,088,344 "
15-Oct-20,"$11,426.60 ","$11,569.91 ","$11,303.60 ","$11,495.35 ","$24,487,233,058 ","$212,873,103,428 "
14-Oct-20,"$11,429.05 ","$11,539.98 ","$11,307.83 ","$11,429.51 ","$24,103,426,719 ","$211,643,390,713 "
13-Oct-20,"$11,548.72 ","$11,548.98 ","$11,321.22 ","$11,425.90 ","$24,241,420,251 ","$211,565,586,739 "
12-Oct-20,"$11,392.64 ","$11,698.47 ","$11,240.69 ","$11,555.36 ","$26,163,972,642 ","$213,950,143,824 "
11-Oct-20,"$11,296.08 ","$11,428.81 ","$11,288.63 ","$11,384.18 ","$19,968,627,060 ","$210,766,812,992 "
10-Oct-20,"$11,059.14 ","$11,442.21 ","$11,056.94 ","$11,296.36 ","$22,877,978,588 ","$209,130,239,495 "
9-Oct-20,"$10,927.91 ","$11,102.67 ","$10,846.85 ","$11,064.46 ","$22,799,117,613 ","$204,827,451,843 "
8-Oct-20,"$10,669.37 ","$10,945.74 ","$10,562.61 ","$10,915.69 ","$63,314,794,397 ","$202,064,144,550 "
7-Oct-20,"$10,603.36 ","$10,680.51 ","$10,562.51 ","$10,668.97 ","$37,799,458,436 ","$197,485,816,055 "
6-Oct-20,"$10,796.31 ","$10,797.58 ","$10,528.89 ","$10,604.41 ","$42,623,695,307 ","$196,281,911,458 "
5-Oct-20,"$10,676.53 ","$10,793.51 ","$10,634.60 ","$10,793.34 ","$47,537,578,009 ","$199,769,602,128 "
4-Oct-20,"$10,550.44 ","$10,686.00 ","$10,534.39 ","$10,669.58 ","$71,251,776,995 ","$197,468,899,357 "
3-Oct-20,"$10,575.10 ","$10,598.94 ","$10,511.13 ","$10,549.33 ","$44,660,271,563 ","$195,233,191,301 "
2-Oct-20,"$10,619.82 ","$10,657.84 ","$10,416.69 ","$10,575.98 ","$48,661,453,918 ","$195,716,085,732 "
1-Oct-20,"$10,795.25 ","$10,933.62 ","$10,472.36 ","$10,619.45 ","$40,023,134,100 ","$196,512,086,756 "
30-Sep-20,"$10,843.87 ","$10,847.26 ","$10,669.32 ","$10,784.49 ","$44,171,073,700 ","$199,556,965,504 "
29-Sep-20,"$10,709.65 ","$10,860.00 ","$10,649.50 ","$10,844.64 ","$46,582,396,602 ","$200,660,083,839 "
28-Sep-20,"$10,776.61 ","$10,945.35 ","$10,703.89 ","$10,709.65 ","$47,762,394,731 ","$198,154,065,044 "
27-Sep-20,"$10,746.89 ","$10,803.98 ","$10,622.92 ","$10,775.27 ","$53,745,972,818 ","$199,357,967,523 "
26-Sep-20,"$10,695.58 ","$10,773.00 ","$10,667.28 ","$10,750.72 ","$46,852,525,493 ","$198,893,019,774 "
25-Sep-20,"$10,761.11 ","$10,777.70 ","$10,578.91 ","$10,692.72 ","$39,348,590,957 ","$197,809,986,226 "
24-Sep-20,"$10,248.79 ","$10,771.06 ","$10,231.49 ","$10,760.07 ","$47,144,380,902 ","$199,045,623,654 "
23-Sep-20,"$10,535.49 ","$10,537.83 ","$10,197.86 ","$10,246.19 ","$23,788,661,867 ","$189,529,920,746 "
22-Sep-20,"$10,459.62 ","$10,568.08 ","$10,382.73 ","$10,538.46 ","$23,621,787,804 ","$194,932,197,947 "
21-Sep-20,"$10,934.93 ","$10,988.30 ","$10,380.26 ","$10,462.26 ","$28,884,999,244 ","$193,514,327,128 "
20-Sep-20,"$11,095.87 ","$11,095.87 ","$10,814.48 ","$10,938.27 ","$24,699,523,788 ","$202,308,927,892 "
19-Sep-20,"$10,933.75 ","$11,134.09 ","$10,909.62 ","$11,094.35 ","$22,764,204,008 ","$205,185,696,336 "
18-Sep-20,"$10,951.82 ","$11,034.91 ","$10,829.66 ","$10,944.59 ","$26,341,903,912 ","$202,405,809,881 "
17-Sep-20,"$10,973.25 ","$11,037.42 ","$10,774.63 ","$10,948.99 ","$38,151,810,523 ","$202,475,761,712 "
16-Sep-20,"$10,797.76 ","$11,100.12 ","$10,704.88 ","$10,974.90 ","$30,769,986,455 ","$202,942,925,722 "
15-Sep-20,"$10,677.75 ","$10,938.63 ","$10,656.46 ","$10,796.95 ","$32,509,451,925 ","$199,641,896,762 "
14-Sep-20,"$10,328.73 ","$10,800.01 ","$10,266.01 ","$10,680.84 ","$35,453,581,940 ","$197,484,272,947 "
13-Sep-20,"$10,452.40 ","$10,577.22 ","$10,224.33 ","$10,323.76 ","$36,506,852,789 ","$190,870,759,062 "
12-Sep-20,"$10,409.86 ","$10,578.84 ","$10,292.39 ","$10,442.17 ","$36,750,077,324 ","$193,049,493,277 "
11-Sep-20,"$10,369.03 ","$10,434.92 ","$10,140.84 ","$10,400.91 ","$45,201,121,775 ","$192,275,791,669 "
10-Sep-20,"$10,242.33 ","$10,503.91 ","$10,238.14 ","$10,363.14 ","$54,406,443,211 ","$191,568,387,062 "
9-Sep-20,"$10,134.15 ","$10,350.54 ","$10,017.25 ","$10,242.35 ","$24,128,292,755 ","$189,325,507,175 "
8-Sep-20,"$10,369.31 ","$10,414.78 ","$9,945.11 ","$10,131.52 ","$33,430,927,462 ","$187,267,336,728 "
7-Sep-20,"$10,281.00 ","$10,399.15 ","$9,916.49 ","$10,369.56 ","$33,703,098,409 ","$191,657,203,885 "
6-Sep-20,"$10,167.22 ","$10,353.93 ","$10,056.89 ","$10,280.35 ","$37,071,460,174 ","$189,997,214,393 "
5-Sep-20,"$10,512.53 ","$10,581.57 ","$9,946.68 ","$10,169.57 ","$44,916,565,292 ","$187,940,141,276 "
4-Sep-20,"$10,230.37 ","$10,663.92 ","$10,207.94 ","$10,511.81 ","$29,965,130,374 ","$194,255,818,704 "
3-Sep-20,"$11,407.19 ","$11,443.02 ","$10,182.47 ","$10,245.30 ","$31,927,261,555 ","$189,322,069,063 "
2-Sep-20,"$11,964.82 ","$11,964.82 ","$11,290.79 ","$11,414.03 ","$28,037,405,299 ","$210,909,793,681 "
1-Sep-20,"$11,679.32 ","$12,067.08 ","$11,601.13 ","$11,970.48 ","$27,311,555,343 ","$221,181,001,607 "
31-Aug-20,"$11,713.31 ","$11,768.88 ","$11,598.32 ","$11,680.82 ","$22,285,928,250 ","$215,817,677,822 "
30-Aug-20,"$11,508.71 ","$11,715.26 ","$11,492.38 ","$11,711.51 ","$19,760,127,945 ","$216,373,660,045 "
29-Aug-20,"$11,541.05 ","$11,585.64 ","$11,466.29 ","$11,506.87 ","$17,485,597,759 ","$212,583,870,983 "
28-Aug-20,"$11,325.30 ","$11,545.62 ","$11,316.42 ","$11,542.50 ","$19,807,127,588 ","$213,231,661,583 "
27-Aug-20,"$11,485.61 ","$11,570.79 ","$11,185.94 ","$11,323.40 ","$23,240,415,076 ","$209,172,436,817 "
26-Aug-20,"$11,366.89 ","$11,530.05 ","$11,296.99 ","$11,488.36 ","$22,466,660,958 ","$212,210,534,428 "
25-Aug-20,"$11,773.59 ","$11,778.30 ","$11,189.85 ","$11,366.14 ","$26,301,509,932 ","$209,942,744,481 "
24-Aug-20,"$11,663.69 ","$11,807.63 ","$11,623.25 ","$11,774.60 ","$20,681,511,755 ","$217,477,962,650 "
23-Aug-20,"$11,679.70 ","$11,713.43 ","$11,559.92 ","$11,664.85 ","$18,482,062,658 ","$215,439,967,321 "
22-Aug-20,"$11,585.48 ","$11,689.41 ","$11,448.81 ","$11,681.83 ","$20,224,191,306 ","$215,742,068,895 "
21-Aug-20,"$11,878.03 ","$11,899.26 ","$11,564.98 ","$11,592.49 ","$23,762,425,999 ","$214,082,401,861 "
20-Aug-20,"$11,761.50 ","$11,900.41 ","$11,710.06 ","$11,878.37 ","$20,175,242,945 ","$219,350,310,326 "
19-Aug-20,"$11,990.88 ","$12,028.92 ","$11,687.33 ","$11,758.28 ","$24,502,851,117 ","$217,122,068,305 "
18-Aug-20,"$12,251.90 ","$12,335.71 ","$11,954.53 ","$11,991.23 ","$26,043,227,672 ","$221,413,097,553 "
17-Aug-20,"$11,895.66 ","$12,359.06 ","$11,806.70 ","$12,254.40 ","$28,227,687,027 ","$226,261,747,567 "
16-Aug-20,"$11,866.69 ","$11,934.90 ","$11,737.19 ","$11,892.80 ","$20,583,375,490 ","$219,576,092,170 "
15-Aug-20,"$11,768.70 ","$11,963.20 ","$11,768.70 ","$11,865.70 ","$23,354,924,400 ","$219,064,372,745 "
14-Aug-20,"$11,772.66 ","$12,150.99 ","$11,685.46 ","$11,768.87 ","$24,237,958,589 ","$217,265,120,503 "
13-Aug-20,"$11,588.41 ","$11,796.40 ","$11,216.87 ","$11,784.14 ","$27,522,199,497 ","$217,534,728,413 "
12-Aug-20,"$11,404.60 ","$11,748.40 ","$11,249.61 ","$11,584.93 ","$25,064,548,486 ","$213,846,666,475 "
11-Aug-20,"$11,881.65 ","$11,932.71 ","$11,195.71 ","$11,410.53 ","$27,039,782,640 ","$210,616,121,945 "
10-Aug-20,"$11,662.26 ","$12,045.14 ","$11,662.26 ","$11,878.11 ","$26,114,112,569 ","$219,235,405,395 "
9-Aug-20,"$11,737.33 ","$11,806.06 ","$11,548.78 ","$11,675.74 ","$17,489,608,833 ","$215,490,364,255 "
8-Aug-20,"$11,604.55 ","$11,800.06 ","$11,558.43 ","$11,754.05 ","$17,572,057,837 ","$216,924,147,851 "
7-Aug-20,"$11,778.89 ","$11,898.04 ","$11,408.59 ","$11,601.47 ","$23,132,312,867 ","$214,097,928,028 "
6-Aug-20,"$11,749.87 ","$11,902.34 ","$11,598.71 ","$11,779.77 ","$23,400,740,340 ","$217,377,233,001 "
5-Aug-20,"$11,203.82 ","$11,786.62 ","$11,158.29 ","$11,747.02 ","$24,411,254,471 ","$216,761,492,406 "
4-Aug-20,"$11,246.20 ","$11,385.38 ","$11,094.15 ","$11,205.89 ","$21,250,197,042 ","$206,767,135,617 "
3-Aug-20,"$11,043.77 ","$11,453.08 ","$11,012.41 ","$11,246.35 ","$20,271,713,443 ","$207,503,423,456 "
2-Aug-20,"$11,758.76 ","$12,034.14 ","$11,018.13 ","$11,053.61 ","$27,410,067,336 ","$203,936,136,730 "
1-Aug-20,"$11,322.57 ","$11,794.78 ","$11,239.68 ","$11,759.59 ","$26,075,670,303 ","$216,950,669,098 "
31-Jul-20,"$11,110.21 ","$11,415.86 ","$10,987.05 ","$11,323.47 ","$23,160,469,766 ","$208,895,308,529 "
30-Jul-20,"$11,099.83 ","$11,169.36 ","$10,895.46 ","$11,111.21 ","$22,857,247,901 ","$204,969,047,788 "
29-Jul-20,"$10,912.95 ","$11,304.40 ","$10,856.14 ","$11,100.47 ","$24,617,249,715 ","$204,761,455,133 "
28-Jul-20,"$11,017.46 ","$11,204.33 ","$10,632.63 ","$10,912.82 ","$28,766,551,142 ","$201,290,022,193 "
27-Jul-20,"$9,905.22 ","$11,298.22 ","$9,903.97 ","$10,990.87 ","$35,359,749,590 ","$202,719,581,737 "
26-Jul-20,"$9,680.23 ","$10,023.81 ","$9,652.85 ","$9,905.17 ","$20,507,998,997 ","$182,685,328,095 "
25-Jul-20,"$9,539.49 ","$9,704.56 ","$9,530.21 ","$9,677.11 ","$16,610,070,933 ","$178,469,614,078 "
24-Jul-20,"$9,585.51 ","$9,623.34 ","$9,481.45 ","$9,536.89 ","$16,552,768,325 ","$175,875,016,548 "
23-Jul-20,"$9,527.14 ","$9,610.25 ","$9,483.00 ","$9,581.07 ","$18,146,399,002 ","$176,680,237,480 "
22-Jul-20,"$9,375.08 ","$9,530.52 ","$9,319.65 ","$9,525.36 ","$16,532,254,884 ","$175,644,844,408 "
21-Jul-20,"$9,162.51 ","$9,407.26 ","$9,149.39 ","$9,374.89 ","$18,069,581,956 ","$172,861,732,402 "
20-Jul-20,"$9,187.22 ","$9,214.27 ","$9,137.51 ","$9,164.23 ","$13,755,604,146 ","$168,970,262,859 "
19-Jul-20,"$9,158.01 ","$9,201.40 ","$9,097.63 ","$9,185.82 ","$12,939,002,784 ","$169,360,219,986 "
18-Jul-20,"$9,151.18 ","$9,230.98 ","$9,100.82 ","$9,159.04 ","$12,252,601,475 ","$168,858,972,269 "
17-Jul-20,"$9,131.81 ","$9,182.25 ","$9,089.20 ","$9,151.39 ","$13,944,570,750 ","$168,710,427,574 "
16-Jul-20,"$9,191.98 ","$9,214.31 ","$9,088.95 ","$9,132.23 ","$15,713,967,523 ","$168,350,501,976 "
15-Jul-20,"$9,241.90 ","$9,275.33 ","$9,171.93 ","$9,192.84 ","$15,844,731,575 ","$169,460,074,576 "
14-Jul-20,"$9,238.70 ","$9,283.84 ","$9,171.66 ","$9,243.21 ","$18,085,038,362 ","$170,380,670,525 "
13-Jul-20,"$9,277.20 ","$9,306.40 ","$9,224.29 ","$9,243.61 ","$17,519,821,266 ","$170,379,677,119 "
12-Jul-20,"$9,241.06 ","$9,319.42 ","$9,197.45 ","$9,276.50 ","$14,452,361,907 ","$170,977,422,928 "
11-Jul-20,"$9,277.51 ","$9,293.53 ","$9,199.49 ","$9,240.35 ","$13,249,910,444 ","$170,302,234,778 "
10-Jul-20,"$9,273.36 ","$9,287.47 ","$9,118.00 ","$9,278.81 ","$16,860,035,605 ","$171,001,933,827 "
9-Jul-20,"$9,427.99 ","$9,431.38 ","$9,235.00 ","$9,277.97 ","$18,000,702,524 ","$170,977,231,638 "
8-Jul-20,"$9,253.02 ","$9,450.34 ","$9,249.50 ","$9,428.33 ","$19,702,359,883 ","$173,738,543,115 "
7-Jul-20,"$9,349.16 ","$9,360.62 ","$9,201.82 ","$9,252.28 ","$13,839,652,595 ","$170,485,472,276 "
6-Jul-20,"$9,072.85 ","$9,375.47 ","$9,058.66 ","$9,375.47 ","$17,889,263,252 ","$172,746,103,840 "
5-Jul-20,"$9,126.09 ","$9,162.18 ","$8,977.02 ","$9,073.94 ","$12,903,406,143 ","$167,181,726,154 "
4-Jul-20,"$9,084.23 ","$9,183.30 ","$9,053.63 ","$9,132.49 ","$12,290,528,515 ","$168,251,076,678 "
3-Jul-20,"$9,124.84 ","$9,202.34 ","$9,058.79 ","$9,087.30 ","$13,078,970,999 ","$167,409,720,388 "
2-Jul-20,"$9,231.14 ","$9,274.96 ","$9,036.62 ","$9,123.41 ","$16,338,916,796 ","$168,065,586,387 "
1-Jul-20,"$9,145.99 ","$9,309.75 ","$9,104.73 ","$9,228.33 ","$15,971,550,355 ","$169,988,756,578 "
30-Jun-20,"$9,185.58 ","$9,217.84 ","$9,084.84 ","$9,137.99 ","$15,735,797,744 ","$168,315,606,321 "
29-Jun-20,"$9,140.03 ","$9,237.57 ","$9,041.88 ","$9,190.85 ","$16,460,547,078 ","$169,280,659,246 "
28-Jun-20,"$9,048.46 ","$9,197.55 ","$8,975.53 ","$9,143.58 ","$14,560,870,760 ","$168,401,806,137 "
27-Jun-20,"$9,167.82 ","$9,207.81 ","$8,998.22 ","$9,045.39 ","$17,273,093,144 ","$166,584,831,506 "
26-Jun-20,"$9,260.99 ","$9,310.52 ","$9,101.74 ","$9,162.92 ","$18,341,465,837 ","$168,741,367,622 "
25-Jun-20,"$9,314.13 ","$9,340.16 ","$9,095.32 ","$9,264.81 ","$18,616,048,626 ","$170,608,289,504 "
24-Jun-20,"$9,632.15 ","$9,680.37 ","$9,278.23 ","$9,313.61 ","$18,961,716,076 ","$171,498,781,280 "
23-Jun-20,"$9,644.08 ","$9,670.54 ","$9,547.25 ","$9,629.66 ","$17,006,433,272 ","$177,310,052,079 "
22-Jun-20,"$9,300.92 ","$9,655.07 ","$9,296.87 ","$9,648.72 ","$21,104,009,514 ","$177,651,397,437 "
21-Jun-20,"$9,330.93 ","$9,401.11 ","$9,300.43 ","$9,303.63 ","$15,324,301,169 ","$171,289,415,079 "
20-Jun-20,"$9,290.96 ","$9,394.97 ","$9,247.38 ","$9,332.34 ","$17,130,541,557 ","$171,809,438,651 "
19-Jun-20,"$9,410.29 ","$9,440.88 ","$9,274.30 ","$9,288.02 ","$19,632,223,107 ","$170,985,625,732 "
18-Jun-20,"$9,481.57 ","$9,482.78 ","$9,328.40 ","$9,411.84 ","$17,770,083,003 ","$173,256,688,664 "
17-Jun-20,"$9,533.78 ","$9,540.42 ","$9,327.34 ","$9,480.26 ","$20,177,709,879 ","$174,508,805,561 "
16-Jun-20,"$9,454.27 ","$9,579.43 ","$9,400.45 ","$9,538.02 ","$21,565,537,209 ","$175,563,963,385 "
15-Jun-20,"$9,386.04 ","$9,504.86 ","$8,990.18 ","$9,450.70 ","$26,699,704,768 ","$173,947,607,772 "
14-Jun-20,"$9,477.55 ","$9,482.27 ","$9,347.59 ","$9,386.79 ","$18,991,732,746 ","$172,763,239,787 "
13-Jun-20,"$9,480.74 ","$9,493.21 ","$9,396.01 ","$9,475.28 ","$17,564,322,315 ","$174,381,819,725 "
12-Jun-20,"$9,320.69 ","$9,540.47 ","$9,285.85 ","$9,480.84 ","$22,610,564,515 ","$174,474,896,922 "
11-Jun-20,"$9,870.08 ","$9,938.30 ","$9,263.07 ","$9,321.78 ","$30,247,143,440 ","$171,538,133,043 "
10-Jun-20,"$9,794.12 ","$9,908.90 ","$9,728.29 ","$9,870.09 ","$25,706,567,601 ","$181,616,765,438 "
9-Jun-20,"$9,774.36 ","$9,836.37 ","$9,664.72 ","$9,795.70 ","$23,717,842,783 ","$180,237,817,527 "
8-Jun-20,"$9,760.06 ","$9,782.31 ","$9,675.89 ","$9,771.49 ","$21,486,346,312 ","$179,782,576,534 "
7-Jun-20,"$9,653.00 ","$9,768.50 ","$9,458.15 ","$9,758.85 ","$25,015,250,846 ","$179,540,253,701 "
6-Jun-20,"$9,664.90 ","$9,773.43 ","$9,591.02 ","$9,653.68 ","$20,438,419,222 ","$177,595,657,884 "
5-Jun-20,"$9,800.22 ","$9,869.24 ","$9,663.22 ","$9,665.53 ","$23,509,628,646 ","$177,801,825,145 "
4-Jun-20,"$9,655.85 ","$9,887.61 ","$9,525.25 ","$9,800.64 ","$25,921,805,072 ","$180,276,153,545 "
3-Jun-20,"$9,533.76 ","$9,682.86 ","$9,471.85 ","$9,656.72 ","$25,007,459,262 ","$177,619,631,126 "
2-Jun-20,"$10,162.97 ","$10,182.34 ","$9,460.57 ","$9,529.80 ","$39,137,252,109 ","$175,277,218,229 "
1-Jun-20,"$9,463.61 ","$10,199.56 ","$9,450.90 ","$10,167.27 ","$35,198,901,068 ","$186,993,405,740 "
